ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;20;0;6000;0;-5164;5200;6000;5164;0.0010582010582010583;0.0029962962962962964;;3797;3799;13836;193470;3797;3767;13879;12054;8187245;3779
2;19;20000;20000;5680;0;5670;1500;-3834;5334;5669;5334;0.284;0.0028315;;1023211;1055148;175821;205253;1030262;1023192;1047440;174019;7353146;1023284
3;18;22500;22500;584;0;5040;90;-4424;4511;5039;4514;0.025955555555555555;0.002516888888888889;;105317;124795;85826;1236536;105318;105321;125894;84054;7948137;105322
4;17;28350;28350;499;0;4000;0;-3455;3450;3999;3455;0.01760141093474427;0.0019975308641975308;;90016;96215;4828;1350119;90017;90021;1139724;60973;9174741;90021
5;16;30240;30240;3410;0;3750;1792;-1742;3515;3749;3534;0.11276455026455026;0.0018726851851851853;;614364;1891300;10228;1448437;818148;614345;1675606;130854;8891468;617124
6;15;37800;37800;668;0;3000;250;-2477;2724;2999;2727;0.017671957671957672;0.0014981481481481482;;120430;1794776;44468;2077422;156798;120434;1168342;1553772;10317197;120437
7;14;40000;40000;152;0;2835;45;-1834;1877;2834;1879;0.0038;0.00141575;;27551;656155;1207978;2210205;30196;27563;43989;2192164;9949828;27563
8;13;45000;45000;4666;0;2520;1643;-666;2293;2519;2309;0.10368888888888889;0.0012584444444444444;;840558;2801268;290052;2240591;1299616;840545;1907593;1837859;11147976;846706
9;12;47250;47250;3682;0;2400;1514;-707;2207;2399;2221;0.07792592592592593;0.0011985185185185185;;663299;3589898;40830;3095186;1117139;663299;1828980;2614579;11322241;667101
10;11;60480;60480;255;0;1875;106;-1425;1528;1874;1531;0.004216269841269841;0.0009363425925925927;;46089;1329307;641716;4939741;78058;46093;1200206;3763417;13982823;46947
11;10;63000;63000;1656;0;1800;594;-967;1554;1799;1561;0.026285714285714287;0.000898888888888889;;298384;3269954;175830;4994306;509320;298387;1475785;4971530;13904176;300342
12;9;64800;64800;2199;0;1750;956;-640;1594;1749;1596;0.033935185185185186;0.0008739197530864197;;396266;5413943;31830;5398201;841108;396254;1023607;5380871;14462199;396584
13;8;72000;72000;3451;0;1575;1358;43;1305;1574;1315;0.04793055555555555;0.0007865277777777777;;621738;6891859;175830;6439728;1506432;621724;2425523;5802510;16113175;626771
14;7;75000;75000;890;0;1512;363;-784;1143;1512;1147;0.011866666666666666;0.0007550666666666667;;160397;4288384;175830;7207347;347003;160401;1218191;7059779;16496691;161909
15;6;75600;75600;2371;0;1500;1019;-239;1251;1500;1258;0.03136243386243386;0.0007490740740740741;;427223;6760617;174398;10107045;1193556;427211;1593991;7228377;15833592;432004
16;5;78750;78750;3695;20;1440;1667;492;1168;1440;1175;0.04692063492063492;0.0007191111111111111;;665664;9103046;40830;10656590;2298152;665652;1724005;7860413;16316735;668677
17;4;84375;84375;1346;10;1344;647;-437;1080;1344;1084;0.01595259259259259;0.0006711703703703703;;242591;10437094;18330;20797237;1040839;242593;1290099;9529496;17942761;244160
18;3;87500;87500;2465;28;1296;1308;235;1069;1296;1073;0.028171428571428573;0.0006472;;444125;14695056;85830;21299631;2449154;444126;2138426;9218324;18940716;446654
19;2;90000;90000;484;54;1260;278;-238;513;1260;516;0.005377777777777778;0.0006292222222222222;;87288;11013413;1140342;32171646;538258;87318;203349;8946436;18433000;87332
20;1;90720;90720;7024;1192;1191;4218;3093;1109;1250;1125;0.07742504409171076;0.0006242283950617284;;1265366;48493194;31708413;1000614311;16984847;1265336;2436466;10681436;18150754;1273419
;;113400000;;;;;19348;;;;44518;0.9739107936507939;0.025876514197530866;0.9997873078483248
;;;;;;;-1.3009096547446763;;;;;
