ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;541;0;11340;0;-8956;9354;11339;8956;0.0541;0.005663;;97586;97588;175815;194030;97586;97556;108994;173901;7020463;97556
2;19;15750;15750;391;0;7200;0;-6030;6023;7199;6030;0.024825396825396827;0.003595555555555556;;70573;77136;40820;300172;70573;70568;185469;38986;7976059;70573
3;18;25200;25200;279;0;4500;0;-3817;3813;4499;3817;0.01107142857142857;0.0022472222222222225;;50407;50413;31820;378876;50407;50411;160546;66022;9617824;50411
4;17;26250;26250;1901;0;4320;360;-3322;3657;4319;3682;0.07241904761904762;0.002157333333333333;;342521;459256;40815;437362;349318;342502;537637;39002;9455328;342618
5;16;30240;30240;189;0;3750;2;-3094;3092;3749;3096;0.00625;0.0018726851851851853;;34223;145632;10221;788142;34223;34227;144639;81290;10130198;34227
6;15;40000;40000;2392;0;2835;1350;-1125;2450;2834;2475;0.0598;0.00141575;;431007;937950;282118;828827;512376;430985;957888;534539;11083573;432157
7;14;42000;42000;7365;0;2700;4890;2235;2577;2699;2655;0.17535714285714285;0.0013483333333333333;;1326743;2436187;175820;1268335;1672283;1326723;1798423;1023104;10910995;1330987
8;13;45000;45000;1744;0;2520;821;-1332;2137;2519;2153;0.03875555555555556;0.0012584444444444444;;314250;1335781;175824;2720867;365356;314231;782010;1890206;11626017;315303
9;12;45360;45360;3001;0;2500;1925;-308;2196;2499;2233;0.06615961199294533;0.001248456790123457;;540748;3416052;10226;3129023;846251;540735;1011407;2077511;11412320;543068
10;11;50000;50000;5216;0;2268;3257;1112;2105;2267;2145;0.10432;0.0011326;;939685;4458200;282122;3675870;1598367;939671;1488030;2601961;11953289;943218
11;10;56250;56250;280;0;2016;84;-1577;1657;2015;1661;0.004977777777777778;0.0010067555555555556;;50594;1952947;40834;4798083;69203;50598;163842;3667947;13498977;50599
12;9;56700;56700;186;0;2000;88;-1533;1614;1999;1621;0.0032804232804232803;0.0009987654320987654;;33679;3117387;13824;5209759;49909;33683;389379;4827617;13410419;33687
13;8;64800;64800;4428;0;1750;2809;1231;1534;1749;1578;0.06833333333333333;0.0008739197530864197;;797719;5933053;31824;5252014;1719099;797706;1408934;5236670;14523699;801888
14;7;75000;75000;6202;0;1512;3848;2539;1266;1511;1309;0.08269333333333333;0.0007550666666666667;;1117284;7146622;175824;6295381;2627451;1117268;1663747;5719029;16185785;1123813
15;6;75600;75600;3693;2;1500;2100;895;1177;1500;1205;0.04884920634920635;0.0007490740740740741;;665307;10336343;91560;13002771;1929813;665294;861799;7515975;16336822;668805
16;5;78750;78750;3736;16;1440;2431;1328;1080;1440;1103;0.04744126984126984;0.0007191111111111111;;673030;13121115;472244;20767153;2854838;673029;936398;7882548;16749935;676103
17;4;90000;90000;936;31;1260;555;-107;659;1260;662;0.0104;0.0006292222222222222;;168650;12228391;605930;22716012;957224;168680;358468;8237225;18613877;169453
18;3;90720;90720;1236;62;1250;790;-17;796;1250;807;0.013624338624338624;0.0006242283950617284;;222786;13762855;604498;26901954;1547117;222788;412627;10427220;18950341;224202
19;2;94500;94500;5635;672;1200;3560;2659;853;1200;901;0.05962962962962963;0.0005992592592592592;;1015081;38010523;165341;40190137;11384420;1015084;1631032;10192310;19705304;1022779
20;1;100000;100000;1805;852;851;839;295;531;1134;544;0.01805;0.0005663;;325214;162084083;179244054;5255650343;23170247;325213;515203;11225724;20163253;327861
;;113400000;;;;;29709;;;;48633;0.9703374955908287;0.029461083333333336;0.999798578924162
;;;;;;;-0.6369786933252549;;;;;
