ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;145;0;11344;0;-8156;8773;11339;8156;0.0145;0.005663;;26305;26307;175820;196897;26305;26275;38864;173850;8383750;26275
2;19;22500;22500;118;0;5042;0;-3878;3874;5040;3878;0.005244444444444445;0.002516888888888889;;21439;21445;85820;231751;21439;21413;60461;83986;10657560;21444
3;18;26250;26250;1464;0;4322;0;-3821;3804;4320;3821;0.05577142857142857;0.002157333333333333;;263862;271428;40820;261157;263863;263843;310218;39009;11059910;263866
4;17;28350;28350;902;0;4002;60;-3283;3327;4000;3343;0.03181657848324515;0.0019975308641975308;;162560;440675;5391;533171;163249;162560;204596;12046;11266392;162639
5;16;45360;45360;13;0;2501;80;-1965;2045;2500;2045;0.00028659611992945327;0.001248456790123457;;2535;280538;10787;703818;3605;2539;7357;693670;14316635;2539
6;15;47250;47250;4052;0;2401;1760;-371;2082;2400;2131;0.08575661375661375;0.0011985185185185185;;730042;1052525;40830;714651;769394;730029;983891;703795;13917701;731702
7;14;50000;50000;398;0;2269;4;-1776;1776;2268;1780;0.00796;0.0011326;;71827;248072;210822;1452945;71866;71826;563347;805299;14568284;71833
8;13;50400;50400;13650;0;2251;7440;5128;2145;2250;2312;0.2708333333333333;0.0011236111111111113;;2497887;3873807;32400;1533046;3080371;2458726;3026137;741916;12202171;2465697
9;12;52500;52500;3188;0;2161;1448;-419;1839;2160;1867;0.06072380952380953;0.0010786666666666666;;574397;4223565;358720;4088872;929879;574395;786584;2593412;13074070;575529
10;11;56250;56250;144;0;2017;47;-1530;1574;2016;1577;0.00256;0.0010067555555555556;;26114;2581389;40824;4709064;32005;26118;68014;3225575;15108081;26122
11;10;60000;60000;448;0;1891;101;-1524;1622;1890;1625;0.007466666666666667;0.0009438333333333334;;80837;3158846;211400;4746271;103507;80841;121332;3700015;14354352;80843
12;9;60480;60480;1450;0;1876;608;-917;1504;1875;1525;0.023974867724867725;0.0009363425925925927;;261323;2198017;10234;4835435;350767;261310;713666;3563451;14645473;262406
13;8;63000;63000;321;0;1801;127;-1557;1680;1800;1684;0.005095238095238095;0.000898888888888889;;57972;1404328;175824;5543705;70521;57976;102926;5526593;13728101;57976
14;7;64800;64800;1106;0;1751;430;-963;1387;1750;1393;0.0170679012345679;0.0008739197530864197;;199407;4213170;31824;5650002;285999;199396;247657;5358528;15741753;199420
15;6;65625;65625;411;0;1729;156;-1197;1349;1728;1353;0.006262857142857143;0.0008629333333333332;;74173;2918991;18326;5857722;103459;74177;115775;4630081;16428851;74179
16;5;70875;70875;2925;0;1601;1300;-28;1303;1600;1328;0.04126984126984127;0.0007990123456790123;;526945;5536909;18900;5940954;855203;526933;845252;4732619;16829610;528734
17;4;78750;78750;7105;0;1440;3352;2077;1222;1440;1275;0.09022222222222222;0.0007191111111111111;;1279944;7243075;313665;6476700;2528526;1279922;1529841;6076592;16749639;1283832
18;3;84000;84000;15350;233;1350;8128;6764;1237;1350;1364;0.18273809523809523;0.0006741666666666667;;2859698;15418435;175824;8120236;9312995;2764962;3334803;6422141;16487661;2777936
19;2;90000;90000;1956;404;1260;1168;256;897;1260;912;0.021733333333333334;0.0006292222222222222;;352395;28173037;241318;42443709;4002818;352396;675121;6818360;19824315;353555
20;1;90720;90720;3758;1115;1114;1833;800;963;1250;1033;0.04142416225749559;0.0006242283950617284;;676994;90473541;47171630;2291855872;18099737;676991;1168520;8652820;19407378;681243
;;113436714;;;;;28042;;;;44402;0.9727079894179892;0.027085020370370368;0.9997930097883596
;;;;;;;-0.5834105983881321;;;;;
